date,season,year,month,hour,holiday,week_day,working_day,weather_situation,temp_norm,feels_like_temp_norm,humidity_norm,wind_speed,casual,registered,num_rentals,temp_x_humidity,temp_x_wind_speed,temp_feel_diff,hour_category_afternoon,hour_category_evening,hour_category_morning,hour_category_night
2011-07-23,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38,45,0.41600000000000004,0.08360000000000001,-0.057600000000000096,0,0,1,0
2011-07-23,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109,0.41159999999999997,0.21310799999999996,-0.052099999999999924,0,0,1,0
2011-07-23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132,0.41159999999999997,0.137928,-0.052099999999999924,0,0,1,0
2011-07-23,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,61,137,198,0.35259999999999997,0.19255399999999998,-0.07209999999999994,0,0,1,0
2011-07-23,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,62,154,216,0.333,0.1746,-0.08179999999999998,0,0,1,0
2011-07-23,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164,235,0.34040000000000004,0.09614,-0.056400000000000006,1,0,0,0
2011-07-23,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167,245,0.35719999999999996,0.154348,-0.06119999999999992,1,0,0,0
2011-07-23,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,84,152,236,0.3864,0.0,-0.026100000000000012,1,0,0,0
2011-07-23,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0.0,78,137,215,0.35719999999999996,0.0,-0.06119999999999992,1,0,0,0
2011-07-23,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,70,151,221,0.35719999999999996,0.126242,-0.06119999999999992,1,0,0,0
2011-07-23,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,70,127,197,0.35719999999999996,0.126242,-0.06119999999999992,0,1,0,0
2011-07-23,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,62,134,196,0.36800000000000005,0.205988,-0.041200000000000014,0,1,0,0
2011-07-23,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,80,137,217,0.48379999999999995,0.110126,-0.016999999999999904,0,1,0,0
2011-07-23,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,47,98,145,0.48379999999999995,0.18359799999999998,-0.016999999999999904,0,1,0,0
2011-07-23,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,39,115,154,0.48379999999999995,0.18359799999999998,-0.016999999999999904,0,0,0,1
2011-07-23,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,37,88,125,0.472,0.1552,-0.02729999999999999,0,0,0,1
2011-07-23,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77,104,0.472,0.08360000000000001,-0.02729999999999999,0,0,0,1
2011-07-24,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119,0.472,0.08360000000000001,-0.02729999999999999,0,0,0,1
2011-07-24,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,96,0.5148,0.08151,-0.022399999999999975,0,0,0,1
2011-07-24,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,60,0.504,0.07168000000000001,-0.0121,0,0,0,1
2011-07-24,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20,37,0.504,0.07168000000000001,-0.0121,0,0,0,1
2011-07-24,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6,0.5148,0.08151,-0.022399999999999975,0,0,0,1
2011-07-24,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,8,0.5148,0.069888,-0.022399999999999975,0,0,0,1
2011-07-24,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13,22,0.504,0.07168000000000001,-0.0121,0,0,1,0
2011-07-24,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,35,0.472,0.10744000000000001,-0.02729999999999999,0,0,1,0
2011-07-24,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,104,0.4592,0.232552,-0.032099999999999906,0,0,1,0
2011-07-24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,154,0.4592,0.31824199999999997,-0.032099999999999906,0,0,1,0
2011-07-24,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165,226,0.43,0.282424,-0.04179999999999995,0,0,1,0
2011-07-24,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,74,169,243,0.4452,0.21310799999999996,-0.03699999999999992,0,0,1,0
2011-07-24,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,246,0.405,0.14778000000000002,-0.03639999999999999,1,0,0,0
2011-07-24,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,90,162,252,0.40419999999999995,0.19255399999999998,-0.05699999999999994,1,0,0,0
2011-07-24,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,283,0.43,0.243896,-0.04179999999999995,1,0,0,0
2011-07-24,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238,0.378,0.22832999999999998,-0.05149999999999999,1,0,0,0
2011-07-24,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,249,0.378,0.22832999999999998,-0.05149999999999999,1,0,0,0
2011-07-24,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174,249,0.35100000000000003,0.09405,-0.06669999999999998,0,1,0,0
2011-07-24,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,243,0.3696,0.144496,-0.061799999999999966,0,1,0,0
2011-07-24,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170,240,0.40419999999999995,0.141212,-0.05699999999999994,0,1,0,0
2011-07-24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195,0.41159999999999997,0.137928,-0.052099999999999924,0,1,0,0
2011-07-24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,153,0.504,0.10744000000000001,-0.0121,0,0,0,1
2011-07-24,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75,98,0.5148,0.0,-0.022399999999999975,0,0,0,1
2011-07-24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50,0.5319999999999999,0.068096,-0.03270000000000006,0,0,0,1
2011-07-25,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,17,17,34,0.5319999999999999,0.0,-0.03270000000000006,0,0,0,1
2011-07-25,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8,12,0.5700000000000001,0.068096,-0.01760000000000006,0,0,0,1
2011-07-25,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,6,0.5846,0.066304,-0.027900000000000036,0,0,0,1
2011-07-25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,2,2,4,0.5846,0.0,-0.027900000000000036,0,0,0,1
2011-07-25,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,6,0.6048,0.064512,-0.007900000000000018,0,0,0,1
2011-07-25,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22,24,0.6048,0.064512,-0.007900000000000018,0,0,0,1
2011-07-25,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,107,0.6048,0.064512,-0.007900000000000018,0,0,1,0
2011-07-25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,20,257,277,0.5846,0.0,-0.027900000000000036,0,0,1,0
2011-07-25,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,34,353,387,0.5700000000000001,0.0,-0.01760000000000006,0,0,1,0
2011-07-25,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0.0,11,124,135,0.528,0.0,0.0030000000000000027,0,0,1,0
2011-07-25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,30,54,84,0.48379999999999995,0.0,-0.016999999999999904,0,0,1,0
2011-07-25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,107,0.49559999999999993,0.16296,-0.006699999999999928,0,0,1,0
2011-07-25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50,67,0.49559999999999993,0.16296,-0.006699999999999928,1,0,0,0
2011-07-25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,78,0.5476,0.099382,-0.027900000000000036,1,0,0,0
2011-07-25,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62,90,0.5688,0.13968,-0.02300000000000002,1,0,0,0
2011-07-25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112,0.588,0.27166999999999997,-0.033299999999999996,1,0,0,0
2011-07-25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198,0.588,0.15672999999999998,-0.033299999999999996,1,0,0,0
2011-07-25,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,48,437,485,0.5327999999999999,0.0,-0.02300000000000002,0,1,0,0
2011-07-25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533,0.5476,0.066304,-0.027900000000000036,0,1,0,0
2011-07-25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,386,0.518,0.066304,-0.04300000000000004,0,1,0,0
2011-07-25,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247,302,0.5327999999999999,0.096696,-0.02300000000000002,0,1,0,0
2011-07-25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,41,153,194,0.588,0.0,-0.033299999999999996,0,0,0,1
2011-07-25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,13,112,125,0.588,0.0,-0.033299999999999996,0,0,0,1
2011-07-25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,87,0.588,0.06272,-0.033299999999999996,0,0,0,1
2011-07-26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,28,0.5529999999999999,0.07314999999999999,-0.033299999999999996,0,0,0,1
2011-07-26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,12,0.5529999999999999,0.07314999999999999,-0.033299999999999996,0,0,0,1
2011-07-26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7,0.6052000000000001,0.07106,-0.04360000000000008,0,0,0,1
2011-07-26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,4,0.6052000000000001,0.091324,-0.04360000000000008,0,0,0,1
2011-07-26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6,0.5984,0.11165600000000002,-0.04360000000000008,0,0,0,1
2011-07-26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27,0.5874,0.059136,-0.06910000000000005,0,0,0,1
2011-07-26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110,0.5644,0.152252,-0.04360000000000008,0,0,1,0
2011-07-26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,318,0.4752,0.204192,-0.03820000000000001,0,0,1,0
2011-07-26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,424,0.40700000000000003,0.14356,-0.05820000000000003,0,0,1,0
2011-07-26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187,0.30400000000000005,0.17016399999999998,-0.07820000000000005,0,0,1,0
2011-07-26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,138,0.248,0.17912,-0.10300000000000009,0,0,1,0
2011-07-26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,49,102,151,0.24599999999999997,0.0,-0.1079,0,0,1,0
2011-07-26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,147,0.23520000000000002,0.0,-0.11270000000000002,1,0,0,0
2011-07-26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182,0.2688,0.25073999999999996,-0.11270000000000002,1,0,0,0
2011-07-26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,147,0.258,0.243896,-0.11760000000000004,1,0,0,0
2011-07-26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163,0.24640000000000004,0.288992,-0.12239999999999995,1,0,0,0
2011-07-26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,254,0.3096,0.243896,-0.10239999999999994,1,0,0,0
2011-07-26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,537,0.3096,0.308052,-0.10239999999999994,0,1,0,0
2011-07-26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546,0.3276,0.326004,-0.09760000000000002,0,1,0,0
2011-07-26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398,0.35259999999999997,0.24477,-0.0776,0,1,0,0
2011-07-26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,290,0.36800000000000005,0.20296,-0.0727000000000001,0,1,0,0
2011-07-26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267,0.3822,0.174642,-0.06790000000000007,0,0,0,1
2011-07-26,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131,158,0.41800000000000004,0.102068,-0.06300000000000006,0,0,0,1
2011-07-26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,89,0.44079999999999997,0.07942,-0.047900000000000054,0,0,0,1
2011-07-27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45,0.4056,0.12807600000000002,-0.06790000000000007,0,0,0,1
2011-07-27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,10,0.3822,0.15132,-0.06790000000000007,0,0,0,1
2011-07-27,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,6,0.3952,0.22686,-0.06300000000000006,0,0,0,1
2011-07-27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4,0.41759999999999997,0.11822400000000001,-0.053300000000000014,0,0,0,1
2011-07-27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,4,0.36719999999999997,0.13968,-0.053300000000000014,0,0,0,1
2011-07-27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18,0.378,0.19852,-0.04849999999999999,0,0,0,1
2011-07-27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123,0.378,0.15672999999999998,-0.04849999999999999,0,0,1,0
2011-07-27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347,0.34559999999999996,0.182664,-0.053300000000000014,0,0,1,0
2011-07-27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433,0.31079999999999997,0.187738,-0.07330000000000003,0,0,1,0
2011-07-27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216,0.26599999999999996,0.19281199999999998,-0.09330000000000005,0,0,1,0
2011-07-27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,32,82,114,0.2574,0.0,-0.09820000000000007,0,0,1,0
2011-07-27,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0,42,94,136,0.248,0.0,-0.10300000000000009,0,0,1,0
2011-07-27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132,169,0.24599999999999997,0.232552,-0.1079,1,0,0,0
2011-07-27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,180,0.252,0.300888,-0.11270000000000002,1,0,0,0
2011-07-27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107,127,0.23520000000000002,0.188076,-0.11270000000000002,1,0,0,0
2011-07-27,3,0,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,37,103,140,0.2236,0.218182,-0.11760000000000004,1,0,0,0
2011-07-27,3,0,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,40,228,268,0.215,0.141212,-0.13270000000000004,1,0,0,0
2011-07-27,3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,81,491,572,0.2184,0.188076,-0.1279,0,1,0,0
2011-07-27,3,0,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,78,463,541,0.2296,0.08568999999999999,-0.1079,0,1,0,0
2011-07-27,3,0,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,87,288,375,0.23199999999999998,0.07168000000000001,-0.10300000000000009,0,1,0,0
2011-07-27,3,0,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,55,239,294,0.342,0.17016399999999998,-0.07820000000000005,0,1,0,0
2011-07-27,3,0,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,49,196,245,0.35519999999999996,0.07733,-0.07330000000000003,0,0,0,1
2011-07-27,3,0,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,37,143,180,0.34559999999999996,0.0,-0.053300000000000014,0,0,0,1
2011-07-27,3,0,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,16,93,109,0.333,0.066304,-0.07330000000000003,0,0,0,1
2011-07-28,3,0,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,14,31,45,0.357,0.09401,-0.04849999999999999,0,0,0,1
2011-07-28,3,0,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,3,26,29,0.36719999999999997,0.0,-0.053300000000000014,0,0,0,1
2011-07-28,3,0,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,2,5,7,0.38880000000000003,0.07523999999999999,-0.053300000000000014,0,0,0,1
2011-07-28,3,0,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,0,5,5,0.38880000000000003,0.0,-0.053300000000000014,0,0,0,1
2011-07-28,3,0,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,0,6,6,0.427,0.07314999999999999,-0.04849999999999999,0,0,0,1
2011-07-28,3,0,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,1,26,27,0.45499999999999996,0.07314999999999999,-0.04849999999999999,0,0,0,1
2011-07-28,3,0,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,6,110,116,0.48999999999999994,0.06272,-0.04849999999999999,0,0,1,0
2011-07-28,3,0,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,27,278,305,0.504,0.11822400000000001,-0.03820000000000001,0,0,1,0
2011-07-28,3,0,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,47,409,456,0.4884,0.121508,-0.04300000000000004,0,0,1,0
2011-07-28,3,0,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,21,189,210,0.4602,0.15132,-0.03760000000000008,0,0,1,0
2011-07-28,3,0,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,30,86,116,0.44000000000000006,0.22688000000000003,-0.04239999999999999,0,0,1,0
2011-07-28,3,0,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,41,113,154,0.47040000000000004,0.23822400000000002,-0.02179999999999993,0,0,1,0
2011-07-28,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,35,151,186,0.4452,0.21310799999999996,-0.03699999999999992,1,0,0,0
2011-07-28,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,26,126,152,0.40419999999999995,0.218182,-0.05699999999999994,1,0,0,0
2011-07-28,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,27,111,138,0.41159999999999997,0.21310799999999996,-0.052099999999999924,1,0,0,0
2011-07-28,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,22,124,146,0.43,0.16684000000000002,-0.04179999999999995,1,0,0,0
2011-07-28,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,42,214,256,0.40419999999999995,0.141212,-0.05699999999999994,1,0,0,0
2011-07-28,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,45,423,468,0.4452,0.16296,-0.03699999999999992,0,1,0,0
2011-07-28,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,55,428,483,0.47040000000000004,0.188076,-0.02179999999999993,0,1,0,0
2011-07-28,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,37,285,322,0.48379999999999995,0.15908,-0.016999999999999904,0,1,0,0
2011-07-28,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,41,229,270,0.504,0.1552,-0.0121,0,1,0,0
2011-07-28,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,31,165,196,0.5148,0.22120800000000002,-0.022399999999999975,0,0,0,1
2011-07-28,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,25,149,174,0.5319999999999999,0.19281199999999998,-0.03270000000000006,0,0,0,1
2011-07-28,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,28,95,123,0.5700000000000001,0.14744000000000002,-0.01760000000000006,0,0,0,1
2011-07-29,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,12,45,57,0.5846,0.121508,-0.027900000000000036,0,0,0,1
2011-07-29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22,34,0.5846,0.099382,-0.027900000000000036,0,0,0,1
2011-07-29,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,3,10,13,0.5846,0.0,-0.027900000000000036,0,0,0,1
2011-07-29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,2,9,11,0.5846,0.0,-0.027900000000000036,0,0,0,1
2011-07-29,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,2,4,6,0.6048,0.096696,-0.007900000000000018,0,0,0,1
2011-07-29,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,4,23,27,0.6048,0.0,-0.007900000000000018,0,0,0,1
2011-07-29,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,7,83,90,0.6048,0.0,-0.007900000000000018,0,0,1,0
2011-07-29,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,26,228,254,0.5846,0.066304,-0.027900000000000036,0,0,1,0
2011-07-29,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,30,354,384,0.5852,0.0,0.012700000000000045,0,0,1,0
2011-07-29,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,28,151,179,0.40419999999999995,0.218182,-0.05699999999999994,0,0,1,0
2011-07-29,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,37,69,106,0.378,0.25524,-0.05149999999999999,0,0,1,0
2011-07-29,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,43,118,161,0.36800000000000005,0.27462,-0.041200000000000014,0,0,1,0
2011-07-29,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,40,95,135,0.2976,0.272256,-0.09639999999999993,1,0,0,0
2011-07-29,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,42,114,156,0.2914,0.0,-0.1066999999999999,1,0,0,0
2011-07-29,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,34,114,148,0.288,0.21494399999999997,-0.09639999999999993,1,0,0,0
2011-07-29,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129,169,0.288,0.24355199999999996,-0.09639999999999993,1,0,0,0
2011-07-29,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,35,198,233,0.288,0.37257599999999996,-0.09639999999999993,1,0,0,0
2011-07-29,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374,421,0.288,0.28656,-0.09639999999999993,0,1,0,0
2011-07-29,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,49,313,362,0.34040000000000004,0.30212800000000006,-0.056400000000000006,0,1,0,0
2011-07-29,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,22,219,241,0.378,0.20151,-0.05149999999999999,0,1,0,0
2011-07-29,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,53,153,206,0.35259999999999997,0.282424,-0.07209999999999994,0,1,0,0
2011-07-29,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,163,0.3772,0.134644,-0.0623999999999999,0,0,0,1
2011-07-29,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127,174,0.392,0.17912,-0.057600000000000096,0,0,0,1
2011-07-29,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,26,90,116,0.4056,0.08151,-0.06790000000000007,0,0,0,1
2011-07-30,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,0.41800000000000004,0.14744000000000002,-0.06300000000000006,0,0,0,1
2011-07-30,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75,90,0.41800000000000004,0.068096,-0.06300000000000006,0,0,0,1
2011-07-30,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,11,31,42,0.41800000000000004,0.07942,-0.06300000000000006,0,0,0,1
2011-07-30,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25,43,0.4588,0.121508,-0.05820000000000003,0,0,0,1
2011-07-30,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6,10,0.4752,0.11822400000000001,-0.03820000000000001,0,0,0,1
2011-07-30,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,4,9,13,0.504,0.204192,-0.03820000000000001,0,0,0,1
2011-07-30,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18,24,0.504,0.21491999999999997,-0.03820000000000001,0,0,1,0
2011-07-30,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39,42,0.5016,0.14744000000000002,-0.03270000000000006,0,0,1,0
2011-07-30,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,27,87,114,0.4602,0.174642,-0.03760000000000008,0,0,1,0
2011-07-30,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174,0.3772,0.24477,-0.0623999999999999,0,0,1,0
2011-07-30,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,79,182,261,0.33619999999999994,0.24477,-0.0776,0,0,1,0
2011-07-30,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,111,206,317,0.3024,0.16296,-0.09760000000000002,0,0,1,0
2011-07-30,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230,341,0.2688,0.137928,-0.11270000000000002,1,0,0,0
2011-07-30,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,125,183,308,0.2552,0.0,-0.12239999999999995,1,0,0,0
2011-07-30,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,112,193,305,0.261,0.0,-0.11209999999999998,1,0,0,0
2011-07-30,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,113,189,302,0.279,0.12087,-0.09699999999999998,1,0,0,0
2011-07-30,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,126,176,302,0.24300000000000002,0.20151,-0.11209999999999998,1,0,0,0
2011-07-30,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,93,209,302,0.261,0.09405,-0.11209999999999998,0,1,0,0
2011-07-30,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,92,207,299,0.24640000000000004,0.17072,-0.12239999999999995,0,1,0,0
